#{"t_start": 1622658581.794474, "env_id": "HalfCheetah-v2"}
r,l,t
2864.418855,1000,2540.708822
3041.064665,1000,2541.60963
1106.536549,1000,2543.511845
2783.406728,1000,2544.140782
1375.262079,1000,2546.365616
3077.079951,1000,2547.056661
1168.253828,1000,2548.880103
2400.494066,1000,2549.485881
2169.900232,1000,2551.245478
2008.363118,1000,2551.863717
1832.537437,1000,2553.630431
1405.075391,1000,2554.279969
2672.969006,1000,2556.063654
1528.194799,1000,2556.684983
1731.889015,1000,2558.431189
1378.732287,1000,2559.078941
3144.768954,1000,2560.872478
2293.052524,1000,2561.501399
2816.691243,1000,2563.48838
3134.696334,1000,2564.441212
3089.197779,1000,2566.886291
1758.477933,1000,2567.762566
2642.582488,1000,2570.398452
2732.581142,1000,2571.176276
3117.395521,1000,2571.902662
2328.704342,1000,2574.336358
1425.229956,1000,2575.514084
2616.96863,1000,2578.295467
3128.318193,1000,2579.855785
2896.025651,1000,2582.53645
2763.181562,1000,2583.447586
1062.642847,1000,2585.998076
690.994867,1000,2587.235696
1354.965427,1000,2590.06872
1730.416413,1000,2590.690975
2929.376487,1000,2592.532672
2891.898898,1000,2593.124952
3066.679207,1000,2594.941367
1351.973549,1000,2595.730537
2994.032064,1000,2598.822729
2891.925058,1000,2599.620183
3011.786954,1000,2602.105512
1917.12912,1000,2603.192322
1718.562759,1000,2605.120463
1162.122296,1000,2605.810876
1136.078919,1000,2610.209047
1390.818852,1000,2610.873692
3064.860802,1000,2613.595014
2119.361086,1000,2614.472211
2659.105813,1000,2617.446191
2266.817809,1000,2618.160279
1109.596783,1000,2620.258057
3049.218026,1000,2620.928379
2865.707196,1000,2622.72588
1675.567928,1000,2623.322389
2635.601567,1000,2625.683681
3186.155954,1000,2627.204211
2982.591932,1000,2629.50466
1834.859745,1000,2630.637256
3125.353089,1000,2633.281084
3133.192718,1000,2634.078412
